user_id,KC1,KC2,KC3,KC4,KC5,KC6,score_rate,is_test
306,0.16924086,0.03203512,0.045383763,0.40087292,0.05570898,0.23111632,0.21875,True
307,0.31305638,0.032970387,0.020745859,0.6029564,0.23425396,0.11860919,0.28125,True
308,0.9212525,0.40532538,0.046215344,0.60423064,0.40521514,0.23203847,0.53125,True
309,0.16744603,0.013868134,0.01947609,0.3986411,0.05527661,0.11827518,0.1875,True
310,0.92125314,0.60464776,0.088506475,0.6042208,0.40521547,0.23200653,0.53125,True
311,0.921101,0.6046303,0.088455364,0.40329173,0.23375669,0.2317237,0.46875,True
312,0.3133677,0.40532285,0.08842137,0.6041111,0.23469414,0.12074087,0.40625,True
313,0.92097443,0.4052933,0.08778709,0.23001774,0.23310442,0.22995201,0.4375,True
314,0.17107043,0.009934861,0.010638208,0.6028763,0.062565744,0.05852633,0.21875,True
315,0.31262133,0.123655744,0.04373252,0.22928137,0.23190108,0.2298376,0.34375,True
316,0.9212511,0.4053249,0.026232006,0.6042004,0.23470436,0.06086174,0.46875,True
317,0.3130516,0.12357291,0.17061095,0.23053849,0.12173882,0.2304258,0.375,True
318,0.9212346,0.40531927,0.087818846,0.4040086,0.40519303,0.2301109,0.5,True
319,0.31335893,0.40532237,0.046091825,0.6039547,0.12362337,0.12055989,0.375,True
320,0.17151679,0.020602401,0.02601941,0.603983,0.06292984,0.06071058,0.25,True
321,0.16880399,0.12156799,0.16471028,0.11641985,0.39844775,0.22871472,0.3125,True
322,0.921253,0.60464776,0.04621079,0.604214,0.23470798,0.12094233,0.5,True
323,0.92111844,0.6046306,0.045713942,0.23064749,0.40431604,0.059335865,0.4375,True
324,0.08600287,0.01828177,0.025193598,0.4007842,0.055686668,0.23103788,0.1875,True
325,0.31328696,0.8861656,0.30990565,0.60286766,0.60449547,0.40012997,0.46875,True
326,0.08773403,0.0627156,0.087747626,0.60324496,0.4023737,0.12033441,0.28125,True
327,0.92064834,0.40525517,0.08678666,0.11767144,0.601707,0.22941005,0.46875,True
328,0.08796838,0.020241272,0.045719936,0.60358876,0.12158091,0.12050127,0.25,True
329,0.16937849,0.018333597,0.016578857,0.4010703,0.026346508,0.060182963,0.15625,True
330,0.31256995,0.12371506,0.045219406,0.22935723,0.11993588,0.11908264,0.3125,True
331,0.50451344,0.0316515,0.039678972,0.6030008,0.23415917,0.22958186,0.34375,True
332,0.31079376,0.031311087,0.1677916,0.116964065,0.39762148,0.59909177,0.3125,True
333,0.50484496,0.23478511,0.013518278,0.6028415,0.12363149,0.058451302,0.34375,True
334,0.16756023,0.026897889,0.00994893,0.39902607,0.11559352,0.11825365,0.1875,True
335,0.50490856,0.40532106,0.046077304,0.60396564,0.4051595,0.12059915,0.40625,True
336,0.31011394,0.057751745,0.16915591,0.40091375,0.22655408,0.2309732,0.3125,True
337,0.31256327,0.4052354,0.04293868,0.39941972,0.060981255,0.11845294,0.3125,True
338,0.5041238,0.12370203,0.044170458,0.117325336,0.23123814,0.22931813,0.34375,True
339,0.6960321,0.06242336,0.011104347,0.6028452,0.12310035,0.11844189,0.3125,True
340,0.696139,0.40529746,0.026065152,0.40208292,0.12155673,0.06030234,0.34375,True
341,0.16783862,0.013523797,0.018413667,0.22786672,0.11580235,0.3993751,0.21875,True
342,0.16968195,0.029542863,0.010234307,0.6012208,0.059643425,0.11828247,0.21875,True
343,0.5048266,0.12369305,0.013034521,0.60309285,0.12361608,0.0585601,0.34375,True
344,0.5002908,0.013031071,0.03815588,0.22780651,0.2264078,0.2287541,0.28125,True
345,0.17030057,0.123116694,0.088069424,0.4012979,0.117397256,0.12014912,0.25,True
346,0.6964883,0.23481753,0.026218574,0.6041463,0.123657316,0.060779344,0.40625,True
347,0.31153184,0.03400937,0.011219439,0.11655077,0.118744306,0.11769422,0.21875,True
348,0.69646215,0.2348122,0.08833877,0.6040254,0.23466128,0.23160492,0.4375,True
349,0.30919343,0.11707839,0.08179267,0.39862427,0.11541062,0.11827332,0.28125,True
350,0.5049225,0.23481348,0.046128236,0.6041327,0.12364963,0.1207848,0.40625,True
351,0.31329188,0.06367297,0.025978133,0.60404885,0.12349291,0.23161554,0.3125,True
352,0.311961,0.23428527,0.08319616,0.11682631,0.23037133,0.11784763,0.3125,True
353,0.5046899,0.013352998,0.025419075,0.60406387,0.123013064,0.23170072,0.34375,True
354,0.5042517,0.23474213,0.04572274,0.40154353,0.060379956,0.12010507,0.34375,True
355,0.5049297,0.40532452,0.17158458,0.60420376,0.4052112,0.23197795,0.5,True
356,0.085940346,0.01014333,0.026169911,0.40340993,0.02587745,0.12186161,0.15625,True
357,0.04176418,0.004542986,0.0063590407,0.2280331,0.025769716,0.05829193,0.0625,True
358,0.084448606,0.00497152,0.010532353,0.2310931,0.025793578,0.12058228,0.09375,True
359,0.08557865,0.006762215,0.016885154,0.23255599,0.02580616,0.121639214,0.125,True
360,0.08370107,0.0041642855,0.0031245502,0.116206884,0.025759347,0.05758278,0.03125,True
361,0.084803745,0.0054883966,0.0146501735,0.23030055,0.025805267,0.060007714,0.125,True
362,0.16903855,0.0073707327,0.046163134,0.23286594,0.025790531,0.12187107,0.1875,True
363,0.0857756,0.01760767,0.015894476,0.40052056,0.026212718,0.059828505,0.125,True
364,0.16682877,0.0041866014,0.0031341575,0.11621293,0.025770565,0.057585288,0.0625,True
365,0.083677895,0.0028950768,0.00497557,0.11626695,0.025743378,0.05763952,0.0625,True
366,0.0864872,0.01885445,0.04626157,0.40347517,0.026239455,0.12194695,0.1875,True
367,0.084448606,0.00497152,0.010532353,0.2310931,0.025793578,0.12058228,0.09375,True
368,0.0864872,0.01885445,0.04626157,0.40347517,0.026239455,0.12194695,0.1875,True
369,0.08613348,0.011342944,0.04620024,0.23282565,0.02594267,0.121857755,0.15625,True
370,0.31162483,0.01910384,0.026217034,0.40312648,0.02686204,0.06148408,0.21875,True
371,0.04137285,0.0028815556,0.0030917497,0.11620263,0.025742596,0.05757935,0.0,True
372,0.16686544,0.0029167894,0.0031160293,0.11622733,0.025788376,0.057587758,0.0625,True
373,0.16932435,0.007652146,0.026213547,0.23297267,0.025985826,0.12191751,0.1875,True
374,0.08427281,0.007591459,0.0129324645,0.22973989,0.02577519,0.11965483,0.09375,True
375,0.08613112,0.011626363,0.017088573,0.23263362,0.026043622,0.12171258,0.125,True
376,0.3108591,0.01147604,0.016656531,0.23098665,0.026130784,0.060507797,0.1875,True
377,0.16682877,0.0041866014,0.0031341575,0.11621293,0.025770565,0.057585288,0.0625,True
378,0.043666016,0.010257538,0.046181496,0.4034487,0.025804667,0.12192728,0.15625,True
379,0.042123515,0.005014206,0.01554798,0.23206918,0.025756288,0.12126242,0.09375,True
380,0.0857756,0.01760767,0.015894476,0.40052056,0.026212718,0.059828505,0.125,True
381,0.08370107,0.0041642855,0.0031245502,0.116206884,0.025759347,0.05758278,0.03125,True
382,0.08613348,0.011342944,0.04620024,0.23282565,0.02594267,0.121857755,0.15625,True
383,0.08367783,0.0028872546,0.0030946038,0.11620707,0.025749406,0.057580803,0.03125,True
384,0.0864872,0.01885445,0.04626157,0.40347517,0.026239455,0.12194695,0.1875,True
385,0.16971608,0.018972937,0.046265088,0.4035293,0.026379291,0.121953145,0.21875,True
386,0.08626707,0.011891155,0.02625553,0.23289935,0.026051182,0.121907055,0.15625,True
387,0.08613112,0.011626363,0.017088573,0.23263362,0.026043622,0.12171258,0.125,True
388,0.04137285,0.0028815556,0.0030917497,0.11620263,0.025742596,0.05757935,0.0,True
389,0.16682877,0.0041866014,0.0031341575,0.11621293,0.025770565,0.057585288,0.0625,True
390,0.0864872,0.01885445,0.04626157,0.40347517,0.026239455,0.12194695,0.1875,True
391,0.0864872,0.01885445,0.04626157,0.40347517,0.026239455,0.12194695,0.1875,True
392,0.3086024,0.0042563123,0.0032085588,0.11624425,0.02581475,0.057603285,0.09375,True
393,0.0837319,0.0041965554,0.005041496,0.11627487,0.025759911,0.05764812,0.0625,True
394,0.08370107,0.0041642855,0.0031245502,0.116206884,0.025759347,0.05758278,0.03125,True
395,0.083692774,0.0029026815,0.0049850214,0.11627423,0.02574972,0.057644416,0.0625,True
396,0.0864872,0.01885445,0.04626157,0.40347517,0.026239455,0.12194695,0.1875,True
397,0.084293775,0.0048693307,0.013507573,0.11914887,0.025761748,0.119975455,0.09375,True
398,0.16960895,0.018879505,0.046262,0.40349922,0.026269564,0.12194734,0.21875,True
399,0.08367783,0.0028872546,0.0030946038,0.11620707,0.025749406,0.057580803,0.03125,True
400,0.08509776,0.0150790205,0.016373869,0.40269855,0.025857976,0.121353686,0.125,True
401,0.08613112,0.011626363,0.017088573,0.23263362,0.026043622,0.12171258,0.125,True
402,0.16686544,0.0029167894,0.0031160293,0.11622733,0.025788376,0.057587758,0.0625,True
403,0.16937849,0.018333597,0.016578857,0.4010703,0.026346508,0.060182963,0.15625,True
404,0.16943237,0.011936731,0.017138027,0.23274767,0.026115902,0.12178655,0.15625,True
405,0.16969128,0.018914387,0.026287679,0.40347844,0.026364146,0.12191682,0.1875,True
406,0.1692462,0.0113033615,0.026171654,0.23245911,0.025967441,0.121592246,0.15625,True
407,0.16682877,0.0041866014,0.0031341575,0.11621293,0.025770565,0.057585288,0.0625,True
408,0.16733944,0.004740659,0.0071545476,0.117328525,0.025773399,0.11862709,0.09375,True
409,0.08367783,0.0028872546,0.0030946038,0.11620707,0.025749406,0.057580803,0.03125,True
410,0.0864872,0.01885445,0.04626157,0.40347517,0.026239455,0.12194695,0.1875,True
411,0.16682877,0.0041866014,0.0031341575,0.11621293,0.025770565,0.057585288,0.0625,True
412,0.08626707,0.011891155,0.02625553,0.23289935,0.026051182,0.121907055,0.15625,True
413,0.0857756,0.01760767,0.015894476,0.40052056,0.026212718,0.059828505,0.125,True
414,0.16715382,0.004261199,0.0033316258,0.22748096,0.025932116,0.057732828,0.09375,True
415,0.16680841,0.0041681104,0.0031260094,0.11620744,0.025760382,0.057583194,0.0625,True
416,0.084023155,0.0044865813,0.012263592,0.22974913,0.025761927,0.11963921,0.09375,True
417,0.16912153,0.018049771,0.016172573,0.40077326,0.026357895,0.05995636,0.15625,True
418,0.5019563,0.0101884175,0.014213294,0.22838175,0.026104067,0.058557745,0.1875,True
419,0.16695215,0.0043013496,0.005235936,0.11632705,0.025772877,0.05769763,0.09375,True
420,0.08587039,0.0077618193,0.026096463,0.121401146,0.02585645,0.1215832,0.125,True
421,0.08433779,0.013926627,0.012469314,0.39990276,0.025856573,0.059329025,0.125,True
422,0.1692139,0.007434181,0.017051362,0.23277014,0.025979219,0.12176668,0.15625,True
423,0.16935842,0.011909014,0.017111104,0.23268774,0.026124757,0.121741,0.15625,True
424,0.083805226,0.003026258,0.005194242,0.11631806,0.025756154,0.0576905,0.0625,True
425,0.16936752,0.010223394,0.026041051,0.4030511,0.026230851,0.06143032,0.1875,True
426,0.043005407,0.009070142,0.025585238,0.40243995,0.025802122,0.061140444,0.125,True
427,0.16706915,0.004452229,0.006289607,0.117129534,0.025771778,0.1184513,0.09375,True
428,0.16686544,0.0029167894,0.0031160293,0.11622733,0.025788376,0.057587758,0.0625,True
429,0.08367783,0.0028872546,0.0030946038,0.11620707,0.025749406,0.057580803,0.03125,True
430,0.16682877,0.0041866014,0.0031341575,0.11621293,0.025770565,0.057585288,0.0625,True
431,0.31012535,0.0063027814,0.025254775,0.12022656,0.025845999,0.120736204,0.1875,True
432,0.08421964,0.0043346453,0.009449841,0.22809955,0.055414625,0.05794891,0.125,True
433,0.16799085,0.008527007,0.015489024,0.23135993,0.025885684,0.1207629,0.15625,True
434,0.08368679,0.002892213,0.0049131038,0.11621369,0.02575354,0.057584606,0.0625,True
435,0.3085545,0.004320372,0.0031640339,0.1162195,0.025812546,0.057586215,0.09375,True
436,0.16703159,0.0043857098,0.009469812,0.11637297,0.025781468,0.05774059,0.125,True
437,0.16720702,0.0044620037,0.0031981142,0.11632931,0.055249166,0.05760331,0.09375,True
438,0.31058607,0.009727526,0.016528612,0.23191406,0.026138766,0.12110382,0.1875,True
439,0.30948675,0.0055455733,0.023937872,0.11971607,0.02583483,0.12036936,0.1875,True
440,0.043025866,0.0051019397,0.025780056,0.12122943,0.025751019,0.121446,0.09375,True
441,0.1680192,0.0060585113,0.012047799,0.116702355,0.025889305,0.05808149,0.125,True
442,0.16689415,0.0042446153,0.005041043,0.11623842,0.025780253,0.05760868,0.09375,True
443,0.16799085,0.008527007,0.015489024,0.23135993,0.025885684,0.1207629,0.15625,True
444,0.16920504,0.008263912,0.04616723,0.12161513,0.02590144,0.121735334,0.1875,True
445,0.08367783,0.0028872546,0.0030946038,0.11620707,0.025749406,0.057580803,0.03125,True
446,0.30987042,0.005915523,0.015650079,0.11987219,0.025820158,0.12049335,0.15625,True
447,0.084301665,0.005220037,0.010239563,0.116444565,0.025866138,0.057825472,0.09375,True
448,0.16861683,0.010170388,0.02440343,0.22947237,0.025974335,0.059458658,0.15625,True
449,0.043025866,0.0051019397,0.025780056,0.12122943,0.025751019,0.121446,0.09375,True
450,0.08587039,0.0077618193,0.026096463,0.121401146,0.02585645,0.1215832,0.125,True
451,0.16799085,0.008527007,0.015489024,0.23135993,0.025885684,0.1207629,0.15625,True
452,0.31022257,0.0068658665,0.014231895,0.11740345,0.02593072,0.058680147,0.15625,True
453,0.31076664,0.010171465,0.016971707,0.23269093,0.026044566,0.121696666,0.1875,True
454,0.1677636,0.005613405,0.0071812817,0.11658781,0.02586373,0.057970904,0.09375,True
455,0.043025866,0.0051019397,0.025780056,0.12122943,0.025751019,0.121446,0.09375,True
456,0.08367783,0.0028872546,0.0030946038,0.11620707,0.025749406,0.057580803,0.03125,True
457,0.08544544,0.005303595,0.02588279,0.1213134,0.025759764,0.12150688,0.125,True
458,0.04137285,0.0028815556,0.0030917497,0.11620263,0.025742596,0.05757935,0.0,True
459,0.16682877,0.0041866014,0.0031341575,0.11621293,0.025770565,0.057585288,0.0625,True
460,0.16905393,0.0079519795,0.026128542,0.1214583,0.02588065,0.12162229,0.15625,True
461,0.3086024,0.0042563123,0.0032085588,0.11624425,0.02581475,0.057603285,0.09375,True
462,0.08574264,0.005806233,0.02607432,0.12147249,0.025762832,0.12163038,0.125,True
463,0.3086024,0.0042563123,0.0032085588,0.11624425,0.02581475,0.057603285,0.09375,True
464,0.08544544,0.005303595,0.02588279,0.1213134,0.025759764,0.12150688,0.125,True
465,0.08375049,0.004147458,0.0032304283,0.22738247,0.02578121,0.057692748,0.0625,True
466,0.08446414,0.007926022,0.010399537,0.23087636,0.025810746,0.12044403,0.09375,True
467,0.08370107,0.0041642855,0.0031245502,0.116206884,0.025759347,0.05758278,0.03125,True
468,0.043493416,0.0071716215,0.026152179,0.23283684,0.025774185,0.12185846,0.125,True
469,0.08375049,0.004147458,0.0032304283,0.22738247,0.02578121,0.057692748,0.0625,True
470,0.08444805,0.0037322114,0.011409313,0.11698895,0.02576004,0.058314074,0.09375,True
471,0.16751271,0.013883274,0.0065976772,0.39854485,0.025947504,0.058227234,0.125,True
472,0.084293775,0.0048693307,0.013507573,0.11914887,0.025761748,0.119975455,0.09375,True
473,0.043666016,0.010257538,0.046181496,0.4034487,0.025804667,0.12192728,0.15625,True
474,0.084044546,0.003321872,0.012861723,0.11914302,0.025750933,0.119956665,0.09375,True
475,0.04147182,0.0029914272,0.005133874,0.11629844,0.025747871,0.05767387,0.03125,True
476,0.08370107,0.0041642855,0.0031245502,0.116206884,0.025759347,0.05758278,0.03125,True
477,0.083817355,0.0070874346,0.0033251,0.22737375,0.025807582,0.057694834,0.0625,True
478,0.042119585,0.007715599,0.015404797,0.40246812,0.025772793,0.12117201,0.09375,True
479,0.16836238,0.0065424005,0.013799188,0.117283836,0.025867812,0.05859309,0.125,True
480,0.08587796,0.007304418,0.026171632,0.23287112,0.025808327,0.121875726,0.15625,True
481,0.1677636,0.005613405,0.0071812817,0.11658781,0.02586373,0.057970904,0.09375,True
482,0.08389873,0.0043820646,0.0061008427,0.11704604,0.025760345,0.118383594,0.0625,True
483,0.04137285,0.0028815556,0.0030917497,0.11620263,0.025742596,0.05757935,0.0,True
484,0.083875515,0.006960104,0.005497558,0.39834,0.025835335,0.058037154,0.09375,True
485,0.0864872,0.01885445,0.04626157,0.40347517,0.026239455,0.12194695,0.1875,True
486,0.08506693,0.008819671,0.016435713,0.23229639,0.025813416,0.121441685,0.125,True
487,0.08405198,0.0032880679,0.010214088,0.11677826,0.025756957,0.058113817,0.09375,True
488,0.08561729,0.010662699,0.016018469,0.23043951,0.026039695,0.060141623,0.125,True
489,0.16711308,0.0031848906,0.00643355,0.117293306,0.025789604,0.11857242,0.09375,True
490,0.31022257,0.0068658665,0.014231895,0.11740345,0.02593072,0.058680147,0.15625,True
491,0.16682877,0.0041866014,0.0031341575,0.11621293,0.025770565,0.057585288,0.0625,True
492,0.08398555,0.0070463144,0.005731824,0.3984193,0.025848284,0.058112986,0.09375,True
493,0.08595508,0.010984035,0.026085187,0.23228505,0.025937175,0.12147263,0.125,True
494,0.0423086,0.007986536,0.013613134,0.40017834,0.025799083,0.05955238,0.09375,True
495,0.085641764,0.01600298,0.026044672,0.40324685,0.025861934,0.12176259,0.15625,True
496,0.1689378,0.007626746,0.016676992,0.120201424,0.025870362,0.12076529,0.125,True
497,0.16682877,0.0041866014,0.0031341575,0.11621293,0.025770565,0.057585288,0.0625,True
498,0.16971183,0.019065648,0.04626626,0.4035283,0.026391158,0.121949606,0.21875,True
499,0.16715382,0.004261199,0.0033316258,0.22748096,0.025932116,0.057732828,0.09375,True
500,0.16680841,0.0041681104,0.0031260094,0.11620744,0.025760382,0.057583194,0.0625,True
501,0.16686544,0.0029167894,0.0031160293,0.11622733,0.025788376,0.057587758,0.0625,True
502,0.084023155,0.0044865813,0.012263592,0.22974913,0.025761927,0.11963921,0.09375,True
503,0.31037134,0.010152517,0.014183687,0.22831845,0.026069518,0.05854552,0.15625,True
504,0.16695215,0.0043013496,0.005235936,0.11632705,0.025772877,0.05769763,0.09375,True
505,0.08587039,0.0077618193,0.026096463,0.121401146,0.02585645,0.1215832,0.125,True
506,0.08433779,0.013926627,0.012469314,0.39990276,0.025856573,0.059329025,0.125,True
507,0.1692139,0.007434181,0.017051362,0.23277014,0.025979219,0.12176668,0.15625,True
508,0.16935842,0.011909014,0.017111104,0.23268774,0.026124757,0.121741,0.15625,True
509,0.083805226,0.003026258,0.005194242,0.11631806,0.025756154,0.0576905,0.0625,True
510,0.16936752,0.010223394,0.026041051,0.4030511,0.026230851,0.06143032,0.1875,True
511,0.043005407,0.009070142,0.025585238,0.40243995,0.025802122,0.061140444,0.125,True
512,0.16706915,0.004452229,0.006289607,0.117129534,0.025771778,0.1184513,0.09375,True
513,0.16912153,0.018049771,0.016172573,0.40077326,0.026357895,0.05995636,0.15625,True
514,0.08626707,0.011891155,0.02625553,0.23289935,0.026051182,0.121907055,0.15625,True
515,0.08613112,0.011626363,0.017088573,0.23263362,0.026043622,0.12171258,0.125,True
516,0.04137285,0.0028815556,0.0030917497,0.11620263,0.025742596,0.05757935,0.0,True
517,0.16682877,0.0041866014,0.0031341575,0.11621293,0.025770565,0.057585288,0.0625,True
518,0.0864872,0.01885445,0.04626157,0.40347517,0.026239455,0.12194695,0.1875,True
519,0.0864872,0.01885445,0.04626157,0.40347517,0.026239455,0.12194695,0.1875,True
520,0.3086024,0.0042563123,0.0032085588,0.11624425,0.02581475,0.057603285,0.09375,True
521,0.16682877,0.0041866014,0.0031341575,0.11621293,0.025770565,0.057585288,0.0625,True
522,0.041384943,0.0028943522,0.0049732313,0.11626384,0.025742723,0.05763743,0.03125,True
523,0.0864872,0.01885445,0.04626157,0.40347517,0.026239455,0.12194695,0.1875,True
524,0.084448606,0.00497152,0.010532353,0.2310931,0.025793578,0.12058228,0.09375,True
525,0.0864872,0.01885445,0.04626157,0.40347517,0.026239455,0.12194695,0.1875,True
526,0.08613348,0.011342944,0.04620024,0.23282565,0.02594267,0.121857755,0.15625,True
527,0.31162483,0.01910384,0.026217034,0.40312648,0.02686204,0.06148408,0.21875,True
528,0.043025866,0.0051019397,0.025780056,0.12122943,0.025751019,0.121446,0.09375,True
529,0.16686544,0.0029167894,0.0031160293,0.11622733,0.025788376,0.057587758,0.0625,True
530,0.0864872,0.01885445,0.04626157,0.40347517,0.026239455,0.12194695,0.1875,True
531,0.16932297,0.011477927,0.046217963,0.23287489,0.025973657,0.121887706,0.1875,True
532,0.084448606,0.00497152,0.010532353,0.2310931,0.025793578,0.12058228,0.09375,True
533,0.0864872,0.01885445,0.04626157,0.40347517,0.026239455,0.12194695,0.1875,True
534,0.083749995,0.006963604,0.005036247,0.2272986,0.02577299,0.057629038,0.0625,True
535,0.084044546,0.003321872,0.012861723,0.11914302,0.025750933,0.119956665,0.09375,True
536,0.0864872,0.01885445,0.04626157,0.40347517,0.026239455,0.12194695,0.1875,True
537,0.08444805,0.0037322114,0.011409313,0.11698895,0.02576004,0.058314074,0.09375,True
538,0.0864872,0.01885445,0.04626157,0.40347517,0.026239455,0.12194695,0.1875,True
539,0.0864872,0.01885445,0.04626157,0.40347517,0.026239455,0.12194695,0.1875,True
540,0.08399467,0.013472042,0.005760253,0.39828062,0.025852667,0.058038548,0.09375,True
541,0.0857756,0.01760767,0.015894476,0.40052056,0.026212718,0.059828505,0.125,True
542,0.084448606,0.00497152,0.010532353,0.2310931,0.025793578,0.12058228,0.09375,True
543,0.9212584,0.99510664,0.98352045,0.8860053,0.9461386,0.9444538,0.875,True
544,0.04137285,0.0028815556,0.0030917497,0.11620263,0.025742596,0.05757935,0.0,True
545,0.9635507,0.99903107,0.998501,0.88600564,0.9753851,0.94445455,1.0,True
546,0.8381489,0.97549266,0.8381343,0.88596827,0.88608044,0.77317387,0.71875,True
547,0.9635211,0.60464656,0.5049389,0.40489778,0.6043629,0.7733455,0.65625,True
548,0.6964739,0.8861671,0.96351624,0.8860001,0.7749847,0.9444358,0.71875,True
549,0.8381528,0.9890112,0.9635512,0.886004,0.94613767,0.77336174,0.78125,True
550,0.50490624,0.2347878,0.31317633,0.40494922,0.4051629,0.77254057,0.53125,True
551,0.96355057,0.9890113,0.96355134,0.88600534,0.8860876,0.7733625,0.875,True
552,0.3132859,0.9462417,0.9212553,0.7747972,0.77470016,0.9444194,0.625,True
553,0.5049238,0.9890063,0.8380939,0.88596165,0.8860783,0.8841795,0.65625,True
554,0.9212512,0.8861951,0.8380042,0.60416484,0.88608354,0.77216077,0.71875,True
555,0.838153,0.9890112,0.9635513,0.886005,0.7750468,0.8844024,0.8125,True
556,0.83815205,0.9462485,0.921258,0.6044539,0.88608533,0.94444376,0.78125,True
557,0.8381507,0.98901063,0.9835193,0.88600373,0.94613314,0.8844005,0.8125,True
558,0.96352625,0.8861926,0.9635476,0.6044108,0.7749702,0.94442236,0.75,True
559,0.6964858,0.9462466,0.696473,0.7748423,0.40517434,0.40325734,0.59375,True
560,0.92125785,0.9754946,0.921259,0.88600355,0.8860857,0.7733615,0.78125,True
561,0.504845,0.946181,0.91742235,0.77370614,0.94610614,0.8810403,0.6875,True
562,0.96355057,0.9890113,0.96355134,0.88600546,0.7750472,0.88440317,0.875,True
563,0.5049371,0.94624823,0.92125887,0.8860007,0.7750399,0.88440156,0.71875,True
564,0.3133628,0.8861874,0.6964196,0.774924,0.7750324,0.884179,0.59375,True
565,0.8381503,0.9462483,0.92125905,0.6044442,0.88607657,0.8844013,0.71875,True
566,0.8381488,0.9978236,0.92123955,0.8859825,0.94613737,0.8842799,0.78125,True
567,0.8381475,0.9754929,0.9212458,0.77495545,0.7750413,0.88435495,0.71875,True
568,0.8381518,0.9462482,0.83814955,0.77496046,0.8860867,0.8843797,0.71875,True
569,0.6964935,0.9462472,0.8381313,0.88596225,0.77504367,0.6026377,0.65625,True
570,0.838152,0.9462481,0.92125857,0.88600445,0.6045367,0.884402,0.75,True
571,0.8380362,0.9462412,0.8381533,0.60424143,0.77458405,0.88439506,0.6875,True
572,0.9212553,0.99510556,0.9212434,0.8859859,0.9461381,0.94434714,0.8125,True
573,0.9212572,0.9754943,0.9212451,0.77493227,0.7750463,0.7731921,0.75,True
574,0.92125785,0.7751569,0.50493944,0.60445446,0.7750456,0.88439304,0.71875,True
575,0.504924,0.94624585,0.983518,0.88599473,0.8860484,0.9444504,0.75,True
576,0.9635472,0.94624764,0.69648015,0.77494085,0.7750462,0.7732371,0.6875,True
577,0.83814436,0.88619363,0.8380654,0.6043165,0.88608205,0.8837395,0.71875,True
578,0.9212584,0.9890112,0.9635513,0.8860053,0.9461386,0.8844026,0.84375,True
579,0.838153,0.9890113,0.9635513,0.886005,0.88608736,0.94445354,0.8125,True
580,0.8381495,0.9754939,0.83813226,0.88596195,0.6045363,0.7731422,0.71875,True
581,0.83815014,0.9462483,0.92125905,0.7749499,0.6045277,0.9444521,0.75,True
582,0.8381524,0.97549444,0.9212569,0.8860026,0.946138,0.88438773,0.78125,True
583,0.83815235,0.9754946,0.921259,0.8860041,0.8860856,0.8844023,0.78125,True
584,0.69645846,0.94623685,0.69640887,0.7749064,0.774999,0.88414466,0.625,True
585,0.838153,0.97549474,0.9635513,0.8860049,0.7750468,0.9444534,0.8125,True
586,0.83813864,0.94624674,0.83815104,0.6043744,0.60447526,0.6028214,0.65625,True
587,0.6964295,0.9461204,0.8379204,0.88596016,0.88597304,0.94420993,0.6875,True
588,0.92125815,0.98901117,0.96355116,0.8860051,0.94613796,0.94445354,0.84375,True
589,0.6964922,0.97549427,0.96355116,0.77493465,0.7750253,0.94445205,0.75,True
590,0.6964931,0.9462478,0.92125887,0.8859993,0.6045288,0.7733607,0.65625,True
591,0.8381309,0.97548705,0.921023,0.7746669,0.7750298,0.88320905,0.6875,True
592,0.8381431,0.9754938,0.9212581,0.6043824,0.88603663,0.94444084,0.75,True
593,0.6964934,0.9754942,0.92125684,0.8859997,0.7750394,0.94443506,0.71875,True
594,0.83815235,0.9754947,0.92125833,0.6044513,0.8860846,0.7733529,0.71875,True
595,0.83814937,0.97549355,0.8380904,0.7748257,0.88608587,0.8837617,0.75,True
596,0.6964778,0.9462466,0.92125857,0.77493775,0.6044854,0.9444498,0.6875,True
597,0.9212577,0.8861973,0.6964973,0.7749643,0.77504516,0.7733616,0.71875,True
598,0.69648916,0.9462474,0.9212549,0.77493924,0.775024,0.7733273,0.71875,True
599,0.96354926,0.9951063,0.9212555,0.77495927,0.8860859,0.8843812,0.8125,True
600,0.6964933,0.98901033,0.96353024,0.88596326,0.8860842,0.88418907,0.75,True
601,0.8381464,0.97549385,0.9212589,0.7749318,0.7750191,0.77336025,0.71875,True
602,0.69649583,0.9462484,0.9212589,0.7749636,0.7750444,0.94445294,0.71875,True
603,0.9212584,0.97549474,0.92125916,0.8860052,0.88608754,0.88440245,0.8125,True
604,0.8381432,0.9462464,0.83815145,0.7749415,0.77501625,0.8843833,0.6875,True
605,0.6964952,0.97549427,0.92124337,0.8859674,0.8860856,0.77317715,0.75,True
606,0.96354836,0.97549427,0.9212419,0.60441095,0.88608336,0.8841919,0.78125,True
607,0.6964967,0.9890112,0.9635513,0.8860045,0.7750466,0.8844023,0.78125,True
608,0.838153,0.9890112,0.92125916,0.886005,0.88608736,0.77336186,0.78125,True
609,0.83814263,0.94624716,0.9212585,0.7749438,0.88605577,0.8844001,0.71875,True
610,0.92125726,0.7751563,0.5049392,0.7749634,0.40521416,0.6028535,0.6875,True
611,0.6964931,0.9462474,0.83813614,0.8859829,0.7750456,0.9443335,0.71875,True
612,0.83815277,0.94624853,0.96355116,0.6044572,0.8860868,0.9444535,0.75,True
613,0.5045718,0.23478346,0.17170276,0.40440655,0.2327999,0.6026427,0.46875,True
614,0.9212582,0.9951065,0.9835203,0.88600516,0.94613814,0.88440263,0.875,True
